Id	name	popularity	modularity_class	rol	betweenesscentrality
4ArkxyeBPg8alE9CcBf86X	Super Quinteto	47	1	role_2	5269741475
325zdFw59lq0YHEmd5rWtk	Ezequiel El Brujo	47	1	role_1	1766083025
6WVAHhEnELJ0NI11yZu9j1	Nico Mattioli	47	1	role_4	40462781769
7Kh6SBEGtFtqjYo5bN0ACG	Young Martino	47	5	role_4	618027919
3YXV0Ed1NtUyaR9WJF2JID	Chili Fernandez	47	7	role_3	1304589526
366L4EjZXBPYbHs9XDQILZ	Ben Hemsley	47	9	role_6	817622
4Wcscw7z9AAE6y7qWdIAin	Dylan Fuentes	47	5	role_5	14742176579
5r3DSRaJz8ckIw4XPH9Whd	Méne	47	5	role_0	912629551
3NYySx3H1V7zHemD9hmsQv	PAX	47	9	role_5	78634261
2tsxhfhrjoqKy2okihHP0x	BLANKO	47	7	role_3	7094135495
1jgSqmZTBltb5O2L7ErmEP	Beltran	47	9	role_5	24134353
1VAc90Avnm4J5j2cYu5RVB	Chulu	47	7	role_4	6348432177
0fMwbTSqDbGyg0QgpijRoE	La Humildad De La Musica Norteña	47	4	role_0	3472647
1PANUPmT5KUDGs3Xgkhw3T	Martinwhite	47	0	role_3	6070303063
0IcAUt0uzTyDfvKSpW0hrr	Lamelodiadelhampa	47	0	role_4	1872539596
1RESVMC65wheASdEtIfik6	Trinidad	47	1	role_2	9973651432
6VfVwLTMkiQ9X34TJCRYPQ	Chencho	47	5	role_7	0
2MBHhHSyqs8LFJsdmgf9pK	Jean Pi	47	5	role_3	7077701434
2MLiASzGQHVMyORIApRGsp	Kapanga	46	6	role_1	29766268
4TeM4orWQq9H1Wj2intCub	La Repandilla	46	7	role_1	2295943209
3UZFWMkyLElpRsLPdButSC	Pimp Flaco	46	5	role_4	5054028173
08Iky6YUq0V8qKzBiNdVS4	Conjunto Nube	46	4	role_1	11116664
4VRHPqW54KVxJAhUWNKjNF	Fito Olivares	46	3	role_2	12001715876
2DRTGjBvhQtEYN9wYM3opQ	Pala Ancha	46	7	role_4	249686461
14GfQ6EEHnp1lTAWHgtcYy	Los Teen Tops	46	3	role_0	17726979
59AwfIz27MGfHEaxKeJUpS	Marvel Boy	46	5	role_3	41106743758
07S2B15CcvWG4jyfMhqx8X	Victor Heredia	46	1	role_0	805610742
6RTbXTYbxbg4hHHwu12xdw	La Alianza Norteña	46	4	role_1	5147863861
4Fr8ee9ec47r9fC8SqiO8z	Kevo DJ	46	7	role_2	71716228
4JtdkstSrg1JMMaZPWmlNE	Grupo Kual Dinastia Pedraza	46	3	role_2	171571203
1spz7NNmvQQbTAyFxPGKAF	Dj Lauuh	46	7	role_4	209404668
1Z7q2glJYLsPpPoPIgBjdE	Papu DJ	46	7	role_2	35882384032
6bigFvZX5HdrC98srqxRLQ	Panther	46	7	role_3	399027518
4HV6BIPvbEwBgQT3y7yGOM	Sele Vera y Pampas de Bariloche	46	1	role_2	11575734879
4R5IzlNSizG1oT8Gs4HH6k	Grupo Cali	46	1	role_2	14944266076
2yGXs7AlyNVetlMvwsFXGk	Muerejoven	46	7	role_1	23604769911
53F3cdrVpYq5iM4iaa6AQ3	Lil Silvio & El Vega	46	5	role_0	1886105762
3ZB5y8rqT7Cm0uHmkR4ovu	DaniMflow	46	5	role_2	10878437
3VGOer5eApPF1qsyYXlMFT	Pablito HC	46	7	role_3	2201146913
1r9N4yRWfeyTu4VEWU1yoP	Lea in the Mix	46	7	role_2	334883148
2xotal8p4VxpscwCOgy354	La Potencia De La Musica Norteña	46	4	role_2	93175534
1F5KgWs6pawyDs5px23UIQ	Kail BRL	46	0	role_3	27305330037
6ojwZd66jiZlplxrG6JVjW	Israel Morales	46	4	role_2	0
6UhGN5pVzgbBYjpqkxKM5F	lil joujou	46	5	role_5	1943476768
6D5yvbvtW8ogLKkNWFsDDv	Banda Mix	46	1	role_2	4400082792
3z26llYP0dIzgnmUp2vSAw	Chris Palace	46	5	role_5	2533904999
7B3Heyhw6s5y9XrxnP8TOx	MECHAYRXMEO	46	7	role_5	339722378
7kvnG7JhX0ycVMVb8SP8EL	Bryartz	46	0	role_2	5339808132
14pOSEgFKIRWHfgruLFCuu	LittleRichh	46	8	role_0	0
7vQwpzJpeyKlFz0Zract9q	Jhondiez	46	0	role_5	12420158815
36pU0SBDFZq23Ca4qq40jg	Robin Rouse	46	5	role_0	0
7GAYtrIoXkEFFsSP2nhG0E	COQE	46	5	role_0	0
4Enz9bGPvgSkKRLyLeQL43	Magicenelbeat	46	0	role_3	9420569971
7JwiKwvicnP4AkPB65Ds4Y	Moree Neri	46	7	role_3	68108066
1IfUd8MMwEpavJSD84fTmC	YoungGlizzy	46	0	role_2	142202439
5nhjhOrmCpnfUR6GHyU9ca	Noiss	46	0	role_3	7194113035
1Aoj8qX6kPfLTagb7qbKg0	Kinder Malo	45	5	role_3	19321076638
2Bof5crSbhfBwf2pHNjPlw	El Dipy	45	7	role_1	2620965267
4G8DaRnN7oPFkEJXwX2i94	KAKTOV	45	7	role_3	3332629079
6YIsL2oVmFhVL7EIKwKVQo	Jamsha	45	5	role_5	2259715426
71LpuZycPgIv82EdxoRIrt	La Piedra Urbana	45	7	role_1	7218390713
2y0XUKKpAeeGyQ5ND7dTY3	Akim	45	5	role_1	16351902
6sPVGPkxslll1c4pdHvxYh	DJ Yayo	45	7	role_2	1686923775
4nD4jJ7anYuvuMtM8Wrspz	Lautaro Lopez	45	7	role_4	2974915057
4xe6s55EDjpRpyZsrFoiWh	Haraca Kiko	45	5	role_0	0
3qiQUUvazYmo7tBgQeb2rf	Moonkey	45	7	role_3	21638033605
5gii2fYcxLoUHWd1lWe4aT	Peteco Carabajal	45	1	role_2	15713876405
5mZimqglflu3tKSaFjhGOj	Chicos Aventura	45	3	role_2	688818749
0d2A861NEFqVpEogrYewVJ	Miguel Alejandro	45	1	role_2	1469392677
34ncxwjKmuXtfWo8wh91sL	La Sonora Master	45	1	role_4	9278470856
75ykMrcaF4136KUIbcxBP7	Los Lirios De Santa Fe	45	1	role_2	106278549
0N9TZYLIcufVLj5eQl5GLm	El Triangulo Estudio	45	7	role_4	669268605
7GMRarEViKQmiTUMFZtrfe	Gusi	45	5	role_0	18878871
74bsa1JfHvX7B7TrX7aAzI	Impostores De Nuevo Leon	45	4	role_2	366667
3cjEOnq8YXtjt7QiCEMhMO	Watussi	45	5	role_2	4394317136
2iBSDwlk9bvp1aKT4ubGoC	El Clooy	45	5	role_5	7807825666
3xEW53mjWRObQjw1yu6fvi	DJ Cronox	45	7	role_4	17882587855
04vVNmaKhinxxW4eCJIyX7	Valsi	45	7	role_2	5311038983
1KVybNvulpTPVOWINYyM0q	Milla 22	45	4	role_2	1091466667
10q5bnnlpwVGc2Lea4KaSh	Dj Luciano Troncoso	45	7	role_1	13734745765
5FD9tbbiWd6th8FaOdCtnB	Piero Pirupa	45	9	role_3	175038497
4Uh7T7Pi4r3k6PjqL0DqxM	Herederos Para Vos	45	7	role_1	1478019205
42RPvZdZLlEEMiS4GuwMM4	Diego Dominguez	45	1	role_2	76939743
4TDr2te1ZvxbEchksH77Dp	Akim 88	45	7	role_3	6479261678
4a8CXjoDXfsk6okDkq2uUW	Estilo Al Norte	45	4	role_0	0
3KdCAZSWpRrPO0GTPnzsYV	Karbeats	45	5	role_5	16098176657
6oARZ0ckg0uN1GEs22MQw7	Massianello	45	9	role_2	465074593
60n2WytJgR3JHkeqJxZQrm	Foking	45	7	role_4	15529590621
7w9jfr3fWWEOnm5O3c296Q	Jairo deRemache	45	5	role_0	0
57WgHRhbRK7ArL0Vgs4s2I	Farruquito	45	5	role_0	2052
1DniCdCPIT1pk1uot0paBR	Bronco El Gigante de America	44	3	role_1	2140759754
0XKgjkHamDZy6obrO52fIs	Sonora Tropicana	44	3	role_4	2292537879
06Qf6vq8AVIpE9XIw8LAsY	Lil Duke	44	8	role_2	16154575
2J0JN7EFN10G1Tty6hX0AN	DJ ESCO	44	8	role_5	606985125
2OEZ0KKJrKXsRQ6hU9bbfS	Kevin Martes 13	44	0	role_3	231943095
2zCQFd804DNH07QAI3xa25	El Pepo	44	7	role_3	12805567594
0gZHnsLe1aKqOFk91JgfKE	Conjunto Agua Azul	44	4	role_1	9004808086
1VZQhmsaBc4voNvRGvFUgK	Salvapantallas	44	7	role_5	16776790596
6tMb6Fah1HWzlaHE9ylNGJ	Dubosky	44	5	role_1	12938655
36OebUTEGjxsjUnpQhnmHm	Chico Che y La Crisis	44	3	role_2	4985597532
73SpjqbRsmNwFhRvNUd2r9	El Nikko DJ	44	7	role_2	3549650144
7JOnYFbats5w0dEiHED2i4	Pablo Espinosa	44	1	role_1	2506072203
5TAipisjquAkq2o7lzMJyc	MIKE DEAN	44	8	role_0	25212105
52NCHGkTcQvvAQDY6Iy7al	4x3	44	2	role_2	1737302
7Bl9s8h4F1jcX1aJYHBpfm	Chacho Ramos	44	7	role_2	397886618
6qBJpxk1RBoWp8XeYy8BmU	Los Forasteros	44	1	role_3	222625015
5QfKUbR3EOkfzKoDNBV3xJ	Falo	44	5	role_2	74007902
7CZBDOxXPcGXM2IAoZHCmB	Los Igualados	44	4	role_2	3205695238
7ejyCwT1b7MIwHVCVO8HjX	Chita	44	7	role_4	51434000648
6yX2GzaudljEEBKfMZpOXE	Coty Hernández	44	1	role_2	996429
11PnNvuse5a0xPupBIeHyW	Tamara Castro	44	1	role_1	4471507227
7ah7WvhVtp1DnDFRMLMTK3	Los Contrabandistas	44	4	role_1	694708289
2IucHN96T0BZ3e4mXe9AgP	AHYRE	44	1	role_2	1782934071
3WFhwMCDmVICPFzjYKz5b6	Koli Arce Y Su Quinteto Imperial	44	1	role_2	2351980359
0sXJRmgbjbq6Q5uu4W1wDM	Las Villa	44	7	role_0	2555767428
7J0hrNYCO5DgAx0XaRJqkh	Yung Kayo	44	8	role_0	368074704
0CTsAQUsaIlOzhY4wOaaEQ	Maxi Tolosa	44	7	role_4	2342828385
7HXJp9OMIL5tdwZYleuBvy	Alejandro Santamaria	44	5	role_0	361782526
49hvO5gCq6aWo8a4x147iQ	Los Cazadores Del Cerro	44	4	role_2	6145486183
2l0xOjnrmYsxNoQ0QI3G5a	Black V Neck	44	9	role_2	170943532
4q5B9gAXSE4QLtQfqqRo5m	Jona Caso	44	7	role_3	73469533
3rYTay1spPOr6LYSAdQ9AT	Eze Remix	44	7	role_4	15292823779
47ZBOfNDAxpl9PmnnP0t5U	Marcelo Agüero	44	1	role_2	3517110398
0NMJh5gFRAkN5uUsCujlCV	Adverzo	44	4	role_2	454797757
1mPGT9NP28juePRCT3zuHW	SOLARI DJ	44	7	role_3	24803564467
2BhXOZ96YbOdXz8F6HVUw4	Luke Dean	44	9	role_0	89359
55r5KF4IQdMkhXEzoluxUm	Rafa Villalba	44	9	role_0	0
0ITff7REwQrTAlu9HsiWQT	The Prodigiez	44	5	role_5	4128103705
1AvkrI2S7knrbaZxydvc9B	Mala Fama	43	7	role_3	3841670181
6J19N5JZkGRjuONpiizCIe	Sergio Denis	43	1	role_2	18763343754
2HO2kO7O5gEnM91dhobllP	Smooky MarGielaa	43	8	role_0	30211589
0x5QxflUu1oSsQA4OyHqiK	Vete a la Versh	43	2	role_2	9566186
6QVEWdYtBkaJcboEtH5FeB	Los Turros	43	7	role_1	6206443111
5Fkc9gWSpppkCsbxpQLkMM	Altos Cumbieros	43	7	role_1	362898083
0fTQ3jEDT1eDQG3URLTwEo	Carlitos Junior	43	0	role_3	5243845046
4pFUriuYqqAmBCvqF9o6LW	Sara Hebe	43	1	role_5	17764358842
0701LAQrkY5Il5vt06uNnC	Trouble	43	8	role_4	397845321
7LCgsRll55YeMXV0LGYYCm	Jorkan	43	5	role_2	1090909
2iRVMe7HOINAwwEpGCU2mF	Eh!!! Guacho	43	7	role_1	932934498
0wCyyn2rUtk96O0ZBzgM33	Conjunto Amanecer	43	4	role_2	312732363
4VKHNaUBImLsxPOCdG5Mwl	Mimi Maura	43	1	role_0	126838145
3tULsHfYJH7joHTmn5vLNn	Danny Yash	43	5	role_2	476791
6xuqRCyuv5XGpNgC74ynim	Koli Arce	43	1	role_2	19108375877
5yD3wtXDmbOloiFzO3km1M	LUNA KI	43	5	role_0	121453226
4wMQTWavQZgr8ySlo5s2Tt	Isabella Lovestory	43	5	role_0	1801848384
4z5uBsnmFPLFsGa5hQvLGO	Chiky Dee Jay	43	7	role_2	6949469639
4Dmr792ZlPkJJsHbSMJatK	Quinteto Imperial	43	1	role_2	6021706974
6Gsh7oJoJ5EQUuQk0EhfWL	Malandro	43	7	role_2	5059306947
2SzdXGFgRUgygnqrqmsW9W	Alejandro González	43	5	role_0	400745771
1kfrmHoRbXekpUf2iM6zBE	Magui Olave	43	1	role_2	65404246
2z8dSH4TMRViQh4QjqrDYv	MC Buzzz	43	7	role_3	0
3WSePpVeFAwNAI4vQc19rG	El Retutu	43	7	role_3	1556864695
3P3HEwD70uW4S1Gs5fhO9L	SANTU	43	5	role_0	14629525
0wTR1DXxJ3Ok60O4K4U9WT	Mir Nicolas	43	7	role_2	105275478
5hhUOAwrpOg88sbcSiiXWv	Lukessj	43	7	role_3	1863382083
14LqX7WKEinOwg1VZcM1xE	Letan	43	7	role_0	88353161165
1S1AhqtlhBuOTsEaM1kAOQ	mhtresuno	43	7	role_5	204089847
3vlE4er6k5ngHKWhEQa04u	Cristian JS	43	7	role_4	9150209233
6ugrj0FCDIKINVrQP9sPJz	FERMIN	43	7	role_3	3042891939
6uBpKQRBTcxm7LAmP5ubRl	TuGoldoFiltra	43	0	role_2	473637316
3VUchpMYLvFOvrzjrYsNFu	Jevn Pvul	43	0	role_4	1427687991
6gzfKa8KmgcAfhbeeKo28T	Al Records	43	7	role_3	5421783832
0wpeDItjD9NshrMSwk6plk	Punga	43	7	role_3	1116291835
3mEKRofaEAL1E4wmR1kCAW	Four Plack	43	7	role_4	4140626624
5LfXEvzfy6pPUcX1SclyA3	Pablo Montero	42	3	role_0	1002186416
60zawKIAJS16ul7OSY91wM	Valeria Lynch	42	1	role_2	9440153702
3HOkZ1yVuMiVJeH1sFjMQL	Meta Guacha	42	7	role_3	1560739574
3JjXQTP555FgptpoAcUCsD	Mc Caco	42	7	role_1	4395901815
4rGGVLUW4jKwW7HVwTr40U	Tachi	42	5	role_1	17780726
6MB0O7jOsJ1OrkPAIlK3l2	Trainer	42	5	role_5	1113517266
1nm9PdmvzPXJmIlMOk5XLy	Marilina Bertoldi	42	1	role_5	11613452087
2aYJnf8uGK6sH46VTa4xjX	Sami Duque	42	5	role_2	1763880147
2dYSrA999b3VYp5V4J12T7	Sixto Rein	42	5	role_2	269864574
7Cg2eqV6oHNE0P54WfajIX	Julio Sosa	42	1	role_0	0
6Saxi5uCjuMzIGcqqvTumR	Fémina	42	1	role_0	1500469105
3OSozwQXzKD9PY3M4hfkEW	Grupo Green	42	1	role_3	470220352
0Uit4gta4PrT7HvUe8W2Xo	Natalia Oreiro	42	1	role_5	11512829086
44cnJJakDDnBCn5L87ew7P	Trem Da Alegria	42	1	role_0	0
2XI6IohN7oiFjDjuItEtAd	La Descendencia De Rio Grande	42	4	role_1	4804248386
4pPaTS0Is7K9pHjgp5Pdgs	Los Del Maranaho	42	1	role_2	6551765185
3XAnU6uK5tWrQQd1K6FgfZ	Mym	42	5	role_3	230162801
26EVG2B9cd0c1gAfDsA7uW	Destino San Javier	42	1	role_2	1037060436
3AP96neoRZgep3w7wvhubP	Marconi Impara	42	5	role_4	1196270279
326diDmb5N6dRV8FUCROuT	G Sony	42	7	role_3	187635448
4PGCodvYkKFR1qPfeDlIPQ	Duo Coplanacu	42	1	role_4	308957149
5p3CzYVyNJ3qvuS6aXxo9R	Kamada	42	7	role_2	3802998886
26TC05Yq727xEWV77nRinH	ill quentin	42	7	role_4	4596503015
2ao7Jx5TiinWuCtz6Lig4g	Alcides	42	1	role_2	1116550516
6yYRLzRO7whe1IjNtvEQOV	Lil Snow	42	0	role_3	2047671862
7B3kLf1ZWaepQ3ts6Adlkp	Walter Encina	42	1	role_4	14997154639
3tkCQ0W9ITi32E2ddBdU0M	Simon Aguirre	42	1	role_0	14090929
10Bo1ofGMWr6hFD7OM7W7r	Deeper Purpose	42	9	role_0	3303450663
4MOX8I8Ot0wUu4Sochsxrt	Oney1	42	7	role_2	85090254
6BYNqaolBRE6cHA707Sl0a	Maxiolly	42	5	role_5	30338623136
3TKS1JzWOLAnicuOCOyVlW	Nobeat	42	5	role_5	20285442439
1ggRfZcRoXDAde1akL7KZa	Pa2k	42	7	role_4	2982503672
3qcl8ck0RTpenPbFmZa2p5	Genio	42	5	role_6	8408177066
2khkr5XqC2TxpYi54PI7lo	Cesar BK	42	7	role_0	0
4SrfDao90sWaTLommUn0o0	El Pesa 9	42	7	role_3	1730543017
0pfb37t150vyLswjzcnE1V	La mano de oro	42	5	role_2	1624465281
7CWDAYGiG32qhfwu7Q8zoL	One Play	42	0	role_3	94125593392
1VrWc8r4AjrR8YfT0vlsc7	Chyno Miranda	41	5	role_4	2645558178
6ybOB74nYTUpM6VGiP1egr	Iacho	41	7	role_3	3594988541
4MZwXbwveoO6NyBAZPbYZv	Los Leales	41	1	role_1	14700142731
6AGdwtcgVgS9ecOpNfZCed	Dvice	41	5	role_3	291331083
1y54m0q1LQZ4kGhf7ZZFKd	Flor De Piedra	41	7	role_3	484917501
7rTIfFH7B5TCSx8wKzkNPI	Joniel	41	5	role_3	4845624763
5WJWxdQGsrF1G1iX0ixLfb	La Fiesta	41	1	role_1	1349469318
2MmmFlTRNXxmrat4kdglT4	Gustavo Elis	41	5	role_0	774741092
3huof3P8bH0AJzMvy9kwv2	Baby Ranks	41	5	role_2	23974755
6e9N7NWP5co9gw8Xz17HMJ	Chyno Nyno	41	5	role_3	21520853788
549gX84eSqoYRJp8BglJqy	Malagata	41	1	role_1	193695199
77pCqwW8HaKBjkTHe395eo	Fili Wey	41	7	role_3	943476787
20vLls6BmcHB0zEwpB91O2	Bankroll Freddie	41	8	role_0	44877168
4nxZciIJ63XsyL0YfKCkgJ	EZ El Ezeta	41	5	role_3	544853928
1cb323I9D7uElGpoQIu5kZ	Cuadradito y Circulito	41	2	role_4	635310373
3MpvMJt4nAT65etbsWnyV1	La Escencia Para Ti	41	4	role_2	269433652
0JoFdUO6q5ZRdnfRADpRiJ	La Cruz	41	5	role_0	0
1Zlzp7ckJ06DiPg5G5WjUC	Lautaro DDJ	41	7	role_2	2561391781
6uJKnn4CV4IIop8mg4kCUy	Luana	41	7	role_0	214041777
1QHYt2boAnZu4EW0Iu63EV	Patito Feo	41	1	role_5	2609240189
4Ohr1XPB2qzNiiWRJlelPO	Flaco Vazquez	41	7	role_2	13207339816
2jNWUl9jXcCc3Rwt0FxEQz	Magus	41	2	role_0	0
6C5H5G8EN1hu9N1wtOF5Wb	44 Kid	41	7	role_3	10254237835
5h3snNTJSuYLpsdORqRy0A	Yohancito	41	0	role_3	1018474422
2Gxaf60UDXKrmcIhEjULSk	Davus	41	7	role_5	13452194366
6RszvvtxwKr7SyzeeQ5htn	Los del bohio	41	1	role_4	9233603
2ylJfwCn0qxYK0SGf2D6py	Onyx Toca El Piano	41	5	role_5	5095495536
6gZdHi1lsLWRkZ0wCA4RL6	Barbero Exótico	41	0	role_3	3750108561
0sPEX6boGhIE9qWpzpSHET	LUANA	41	7	role_3	33046927408
1tUbyAgdYNOjxXrNSfgquF	Safety Trance	41	5	role_0	1129281577
64WnGi9H0Xc2RCGbjYAFd5	Rot Ken	41	8	role_6	70157025
2h8f3bQReG6QLk3tA1j7NS	Zizzy	41	5	role_0	3239349181
1Sbn533a3TmseHmdYtGElm	Orellana Lucca	41	1	role_0	14502692
7o7vaVn1xmW5mNQL3BaL0F	Duko	41	7	role_3	2114170557
3bLlkI5v2mmho5n4OqFEUE	NADIRA	41	7	role_7	0
2geZEw80wwqGr0T8GKJHri	Grupo Roble	41	4	role_2	3509524
51zgwqGYELQ4W7SobIyv8R	RYH	41	7	role_3	8293019985
31BzLsWVOEfGQTDIe6atC0	un muerto mas	41	7	role_5	336582686
70gmCJBwFhY24cRxl4FqUu	Keityn	41	5	role_5	5539020509
2Dwsrv9EwfgB2tEFhUG7CA	El Casti	41	0	role_3	1996163087
3EaTlUVdPrAzDircCdLgEA	El Adem	41	0	role_4	3813706262
3XpIrqVeY0I0kItCCUMuY1	Andrehbred	41	0	role_4	5977368443
1DnmGMN1A57wUR0KhxOnnu	La Insuperable	40	5	role_0	16529486365
598a0WeEt4NSptwGqzYnPQ	DeGoBooM	40	2	role_4	815355878
3yvCFkK57FXH7JIwZQ5CmU	Baka Not Nice	40	8	role_0	58105145
0LOfrH82HIHcCXk3eFF7og	Grupo Karicia	40	1	role_3	2215522874
5tad25mBWSnwgjwSNVzTEB	Norteños de Ojinaga	40	4	role_2	3562302
5b8ySdgbXw0H8TPKUse1QA	Banda Registrada	40	1	role_1	66124193
0CnjOxNzdelbfnf24aORom	Dani Cejas	40	7	role_4	5285356611
4GzcC1X5GRX9ndJ5TXIk2C	Yiordano Ignacio	40	0	role_3	4647457569
4L0qUjWxrWG3vjYu1sasHN	Lisandro Marquez	40	1	role_1	4960194787
75VwO8amb6eCuE9gYagNZZ	Zato DJ	40	7	role_2	1216516104
2sJrkdfEkurbjXycyjuybI	Danger Man	40	5	role_2	1195635
1nfSzeihND1mzlXT78LFGl	Los Chicos de la Vía	40	7	role_1	5264730932
4lrsMsdkZ3mpzBimMD0wel	El Purre	40	1	role_2	11658427
0KEa1ChgXvRCPL9Jju7cbw	T.O.T	40	5	role_2	3272681
1LUSs33lIrjmo5XTgX6Yoo	Los Wachiturros	40	7	role_3	179288454
38VNGRG9Wz2FOBKAyA6HFv	Italian Somali	40	5	role_1	1367694
0B6mwRbxKrvUvklMk9571H	Churupaca	40	1	role_0	8596515
5za3hhT7LLvztvz0DJG1tw	Estilo Chihuahua	40	4	role_2	503968
7wj7mzfPsDlJjUyg2TIW1n	Los Lamas	40	1	role_2	40737567774
53PMMY1sInP2hfK6TzIijL	Chebere	40	1	role_1	403709035
3fyhhXHbGVLuSHFk2SYx4I	Popp Hunna	40	8	role_0	0
51U0VfysnTpUUDwXgDjdfi	Flowtiago	40	5	role_2	1369505454
5RDHCtwFu9tGeKqTdtd7LM	Papacho Mc Caco	40	7	role_3	344353298
6ZkfAoHwFnBg7SKExJ3QJX	Facundo Toro	40	1	role_1	2183226972
2qFmZcrhfzbppEdD6wibAy	Marlo	40	8	role_0	464847939
6FIeC9f8qjVNu7xSj71jzW	Tian vck	40	7	role_2	32702352898
1ldpEB62bhHdKBLnaYYLvs	Santiago Motorizado	40	7	role_7	0
1HVHDrvyQsvIGo8C3xrGb9	Jasmine Ortiz	40	5	role_0	0
14ASSasIb42tG16ym4kVfh	Exotic	40	9	role_4	58944113
