id;name;popularity;followers;d
6q3p11nP1p80Ey6LrOOSed;Hit-Boy;55;82344;2
3rO1KMi81CCLjSjkImNtrA;CMG The Label;54;10180;2
20vLls6BmcHB0zEwpB91O2;Bankroll Freddie;41;96583;2
5iyTbismzdvyjpjIuhKRvX;Foogiano;52;325649;2
4hQ6HwJgCPtkWpPEFZmaHv;Lil PJ;21;3163;2
5rryVPJ5yjWq8QkQSCw7rs;Zona Man;28;1728;2
1bqJuNMz1iBqWo9B0BdIiM;FN DaDealer;34;17760;2
72LL3wIth8hCKl4ucoHxR7;YFBG;4;189;2
5PHYg0IcnpyZJ1y9euAx4i;YTB Trench;35;15037;2
6RY7kT6PGGzAA3TG3s4Qmp;Karlae;31;9220;2
5sw4vau0N1fwalr2ACVN9M;2FeetBino;37;20830;2
6LAFFVSbnH98HCIvehSG6c;Yung Sinn;23;4849;2
1MRIVBCRfrcDaseDg5dTp2;Real Recognize Rio;29;4553;2
4Q7FV4mw6Q3va79JwftGRv;BabyDrill;58;48385;2
6wtgjn8ZMo8Y9d0iddh35i;SG Tip;26;42788;2
3o6rIhI1Ahunc62U1tx6tg;Madmarcc;30;23203;2
7y9XUhdoFuQfQv41hMyeVH;1504 Mutebaby;27;5783;2
6RuutbNl5ny8LAf1uSK3fS;CEO Trayle;49;43712;2
6m0MLa2Q5RwIF8R7nwQkQ2;Yung Mal;38;155989;2
5C3SdMOqNhqFK56m6JTVp4;Baby Plug;25;15625;2
3qA9kPh4debgsxnYxoqMwT;Cristo4L;17;3077;2
2KZnZEjvAYOkl85rluwNP7;DP Beats;37;42100;2
4fyN4JTorBKNkT985RH0Zr;Frazier Trill;25;4196;2
7Kt7O3A8zdjcCYPFopGTiY;Sharc;51;9061;2
03ojdQidPtScdEq8KU2V9K;Lex Luger;38;15598;2
07V3atNq2TyPNDYmzp6Dyy;Reese LAFLARE;49;93726;2
6nlHpSAfPX5rJCuRKF2997;Chavo;49;47760;2
2HO2kO7O5gEnM91dhobllP;Smooky MarGielaa;43;195129;2
7J0hrNYCO5DgAx0XaRJqkh;Yung Kayo;44;30329;2
1d0f2TQJF6CgmJ9o52kH4x;Cassius Jay;33;5549;2
3k03Zht68LDZjmVJKglep8;Wocky Hermes;7;343;2
7GW9M15WmdRSnUVdDEnkE1;iLuvMuny;21;3082;2
348OHFnSaZ1pBq2JLz6fWI;marwrld;5;270;2
5rNysIwwXxt5oD0F2GuBDt;Shavacc;20;209;2
3BiSuYkUIQOABfwLoTIBus;J Dlux;34;1316;2
7s0NPSWJQJOS4TNhENy85G;DJ Jayhood;31;6477;2
14pOSEgFKIRWHfgruLFCuu;LittleRichh;46;11800;2
1ziRj7e5Tm72Qf2ag6jHed;Pap Chanel;39;19984;2
7sbMcqEcFxaPQgmAh0Z552;Lil Wookie;7;625;2
2z1ZZSBRCNYjOZmUcA3rSQ;Shad Da God;35;33170;2
1Q9yutXUVHodDxHIacpEMT;Casino;34;5012;2
4YURkxOtE9WWvMcYrmsVRg;HiDoraah;22;1777;2
0AHoE4L0FSU0XzYjVnNRUa;Lil Duke;32;4480;2
23mJPosA4Qmp8kc6IlWalb;24Heavy;30;18404;2
7DBeFeXHrHygx9GcJueqzB;Dolly White;19;1350;2
3q10ghwcLjhuiXaeYl4UtX;Young Jordan;12;5881;2
5RQqqXUapJzQx6WBpusZ4X;Zack Slime Fr;5;708;2
6N1PGJ7W4qloYl5hLLMnny;Luxury Tax;14;5338;2
5QFkhK4qG4aIeYZIWg2DO8;Ashton Travis;21;7003;2
5TAipisjquAkq2o7lzMJyc;MIKE DEAN;44;70682;2
2PaZWGu5T5nHjY2xxAkFsT;THE SCOTTS;57;212775;2
7A8S43ryYdbWpJKeHRZRcq;JACKBOYS;64;656265;2
7gmVTgaiN0gpDJKvTHPTRL;KayCyy;50;66765;2
2rAnv6brcXaglLZBB4XXEn;Nigo;53;80812;2
6extd4B6hl8VTmnlhpl2bY;Huncho Jack;56;1171402;2
5Yq73gS5gdNj4TkzlntEwM;flame;11;5351;2
3VrGfWE8YdYMK4ySpnE0ly;Lyrical Lemonade;69;119999;2
7EEiVZvj6RCEtVX2F2pyxu;Slim Jxmmi;54;109299;2
3yvCFkK57FXH7JIwZQ5CmU;Baka Not Nice;40;135716;2
6Q4MFlysvdbBeEhoKgAUbY;DJ Holiday;33;8596;2
0bdJZl7TDeiymDYzMJnVh2;Preme;57;132955;2
0FOWNUFHPnMy0vOw1siGqi;Belly;56;242721;2
0701LAQrkY5Il5vt06uNnC;Trouble;43;121311;2
1VeOsE6gNwoBsIAinCAb3l;Hitmaka;39;15064;2
0YinUQ50QDB7ZxSCLyQ40k;Mustard;70;1143834;2
0NWbwDZY1VkRqFafuQm6wk;Mike WiLL Made-It;67;1545015;2
6DBI9ca9PaSJfKDOwbRqhm;YRN Lingo;22;3847;2
7Bj9qSRcL0vLFuRVjsNU0D;Migo Domingo;11;1040;2
7zfECxDBYDPT1HjEfNy3Wl;SAXX3 YBK;9;462;2
3U1jsFYwwJHv7VB4Frf3F4;TyFontaine;48;62715;2
5KSrEnvxemHYGdG33IKWk4;Nick Mira;28;6302;2
5hhgghBFkLDdMn93GW4x3I;OG Parker;51;22230;2
64WnGi9H0Xc2RCGbjYAFd5;Rot Ken;41;19938;2
0vMv24BXeZOK8l3S5SMLri;CashMoneyAP;38;19428;2
3fyhhXHbGVLuSHFk2SYx4I;Popp Hunna;40;63486;2
1m7LSAMIB1BErIHYSOn32W;DJ Scheme;61;267556;2
74UHcy1LvKWmcBR3Y3tw6J;ZellTooTrill;3;81;2
4f7aL3Xo4VGuoELOhsfgZx;Clutch Tha God;10;175;2
1XBfrnCLp5VLtq9jFG7n24;Quiik;6;32;2
7C4UnttTjCojjYyKQ1HJT8;Ethan Sacii;2;285;2
7fTS5OH8qv5FBsF37qdaFA;Kso Jaynes;3;307;2
507e7Kb9a43QQpMc4PGlfb;Bandhunta Jugg;12;1779;2
06Qf6vq8AVIpE9XIw8LAsY;Lil Duke;44;290825;2
1ZQa2JMbadNZ9jOfyS343p;Reebock;4;306;2
24TysayU0G7Wp3v85zpOmL;Kollision;22;6670;2
0IBDUrXqsJZAAnipcupIRc;83 Babies;26;14580;2
3GKA6SWiCvWlp0aF7e1HPB;Miway;22;43796;2
1BfR4gQyjlhLAssULX0wDr;Valeria Gau;32;51286;2
2uot6fY5M4c7qyfEloSoV0;The Panas;18;23684;2
5QXX3J6vKeAm8sQ3tyJUy6;Pase Libre;15;13023;2
0sV0tZNMdMNk5J5wG4FRKN;La Mano Rancia;16;11869;2
0CLDI7ZZQOL43R0C2yfL6V;Mala Tuya;19;27552;2
1TEUjv0s2WdTwt2kEmWlbT;Arturitos;9;11453;2
0rWuEmTI7yoSjjN6TT1Pkg;La Reserva;33;20294;2
5BNVbfGIjyuFgjnZbnUJrx;Cumbia Nena;21;56765;2
0WnP62TjkFfRrt52yE8zcX;Lucas Sugo;55;617564;2
7FDBAl9r1heL5i3YBgdMVE;La Bartola;25;13689;2
5PDgLqcjqJ6UCvy0twzoMJ;Pasandola Bomba;25;13797;2
5DKfH8yCVyfYdQz9Bwh7jo;Jandino;29;83906;2
6aBoKzSTjuIi0sY69XHLk3;Karol Sevilla;48;652999;2
0TRtXrrdp0uEmcdg5amrLt;Michael Ronda;35;44947;2
7yhL4RkE2nyAXLxt76yKqZ;Guido Messina;24;80357;2
2EGULZLiEdWLH1Y6LQGqtX;Valentina Zenere;28;17103;2
6MWKObDGDrI3jN3Q3d9dpD;Jorge Blanco;54;303788;2
2sSeIHqgpFdFg83U8kYnHY;Isabela Souza;37;144693;2
1EGwXCFfgQEYjQx5KFugsm;Julio Peña;29;93615;2
5MmuLueF0SPIX4FbzfgwKC;Elenco de BIA;28;163492;2
1vANzzDo9L1ZyCKJaYQQvq;Lodovica Comello;50;77121;2
6wQLASgP9pSMLcN23D63VI;Andrea De Alba;19;52788;2
2mvVgc0UMgFwXGktcNmA6l;Elenco de Soy Luna;57;1173758;2
7JOnYFbats5w0dEiHED2i4;Pablo Espinosa;44;80365;2
42RPvZdZLlEEMiS4GuwMM4;Diego Dominguez;45;13671;2
55TFMHRuyFaYFEKYnqKbSL;Martina Stoessel;54;360706;2
4uRB9m8Y8tHrW1lwvV7RJ1;Agustina Palma;16;30068;2
6LIY7Ni8uMsuVOKZq4iNPh;Mercedes Lambre;50;20118;2
3QHfoNHT7vrSZX2XatyEsy;Candelaria Molfese;49;10780;2
7HzX50l6Oi0gFLTkdHJcOZ;Rocio Igarzabal;21;18108;2
07WEA6VePMQWzCuH8guO9J;Amira Chediak;6;708;2
4lrsMsdkZ3mpzBimMD0wel;El Purre;40;82267;2
4OZ9NCfN5GczACLIYvDCz7;Lalo Brito;36;42423;2
45ztMs8dTg6GRQ41yY4xtr;Alex Hoyer;37;100757;2
0jf55QNIwsjgU5F0nNjqCu;Original Cast of Go! Vive A Tu Manera;36;126789;2
0eGQJFvzJlWt8zk6CfwaJd;Quackity;19;55607;2
3AYQvCUh7iwfd5kz8UEc4I;SpreenDMC;23;8535;2
63OZUsYxamArZjhTWe8GLA;Santutu;29;4442;2
4n0cPmPnnK1FvGXAzKM2UT;Capitán Gato;17;20937;2
2F6Xce4W0tlFV63mCo4567;Freddy Fazbear;34;66500;2
6lHI2oENJTeTazAxToHQXc;el pequeño genio;32;8996;2
32YV1TqKFzfom8K4a18u9X;OllieGamerz;5;3081;2
2YnR6PHzIULj61HaXAWaRt;TortillaLand;6;1728;2
0XSC1LBPDY11pkjruXmVYK;Angie Velasco;19;22173;2
2JvFjNcgQLkeH3EKEwhyLS;Cosmic Kid;22;8329;2
5okEmP9iOvZT9UdlODLiaR;Einer Bankz;49;5833;2
0js2JDtxjQMqnNRVBdQKa2;La Marmota Espacial;31;33376;2
0uZU2fRrhzfdHBsvJrTGvT;Vegetta777;14;9237;2
5qDnNfiIun8dfWHwrwfLrF;Uni;6;1191;2
5U8UgJEj076rOZVnwKstEM;Nimu;6;2743;2
4oK3BXVZ6NDf8bwGczI2e0;Juegagerman;17;83275;2
3kTyCE7R8gMf7Ms1S1IpCR;Willyrex;22;127916;2
5VLfT6UVUTRjVL2YPaGJG7;Christian Relikia;30;42171;2
2YmanSRfS4h1jzPCjtZk58;Pachecho cara floja;19;40552;2
25KJxQHTw8Tm0nTmTTNDQe;Bobicraft;25;169560;2
5er576GwPPg5xsOj4lzhud;K0i;35;55026;2
2RP93AR0zJYzqQ1jcwRklV;Rubius;21;8161;2
1iABt08SoR4KMd1haq01Rg;iTownGameplay;47;303668;2
4NGQEs8rzLgKe5VbNqiV3D;Lenay;27;244726;2
0knXtiZZCdriCTr8u6To3x;Ancud;34;468949;2
106AY5X04l0ryapTvaOqfe;Casi Creativo;38;163138;2
53eKxFVMTRxQnsWe8v77Jy;Kronno Zomber;50;711414;2
0wBCcT25zpZJUyElVTRdrL;Feeling Every Sunset;27;22570;2
3ljuRRLVJKgXJKO0xNqzi6;Zarcort;54;799645;2
1kadPi9hDBF4P2v6BfCqUX;Crazy Dave;21;16578;2
2n3hK1QBT8MPx8cRRaQiqN;RiusPlay;15;42339;2
1rJQSLkNTHomVT4GoSWgkG;Invictor;33;349003;2
598a0WeEt4NSptwGqzYnPQ;DeGoBooM;40;184745;2
6od6RPDMqG9uIwss25NWCx;RaptorGamer;28;258292;2
71bjkClVOdH09jhkeSLkWd;PatOni;19;19323;2
2vFdoYuY0sb9gMzzzSxm0Z;AlecchiMan;9;12465;2
0TZaiN8rpKYCdoHnKvGvtt;Luky;17;68362;2
1cb323I9D7uElGpoQIu5kZ;Cuadradito y Circulito;41;83025;2
3Sn84xAMEywyp301eVfkbO;León Picarón;23;45674;2
02jiOIXgu27Kds0Gpd6Fpq;Energy;5;523;2
5qjZfbkr8aFI59GczLw53s;Matute Sureda;22;4567;2
0ZONTh5kX91I8H6sa8QOlZ;TULI;31;12870;2
6CR0Si2W1QNhIJgy38w3bQ;Rousses;19;105150;2
7i5xJwI0h8dzD7Z1jKiTWr;Maikel Supreme;14;40063;2
3bymkCTpYLYR9ZvESwhqki;Mayquel 5stars;23;4354;2
1fm3K74Q8MfYrxVBevMfUi;Brunenger;14;8490;2
2urQpyOhs99nYksVPYbtQS;One C;12;72115;2
7mz5g4WgDARMOwuqIa9xZc;Joxbin;11;1986;2
2yZ2EAoML57vMAuuEHQkRL;Ortega NS;3;1990;2
6AOa2n7e1w6OfZTijrvuZe;Lil Thom;14;2227;2
5SETXxt4h3XsZONZRoodOz;Armez;13;26081;2
5OQpxAVS8o8ehnfQBKFwSD;Roger Argenis;2;31235;2
0dmzyB61iWpVtlp0IL6GYQ;Crispin Way;10;19695;2
4kGdaxKiARnIi80yzeACSN;Ra-Sool;0;22426;2
4lC4PFEPzE3zwSqeLtuY0w;Pedrito Vm;18;63785;2
1ggRfZcRoXDAde1akL7KZa;Pa2k;42;11577;2
3QchzUOTSCKWmaRGEEiuir;Saramalacara;53;187280;2
3iotzjiikaWCmct3ibFbZk;Too Yugan;38;59529;2
3E7NGbzUGlOjgYY8nvtijR;Paco Amoroso;51;169343;2
2Gxaf60UDXKrmcIhEjULSk;Davus;41;27568;2
04gHmjV4hmiIrT3PHXlTbZ;LoLo;34;18000;2
6jEjSPxnwsibG6vPOjkeER;suei;50;64891;2
6tDsitphxZ846wEoP97FtT;Yvng Swag;26;60291;2
1YaX7DLkHfgOtxEBlyoZX4;Matias Candia;25;54461;2
6EZjXCEl50E0Vz3pPItzRr;xTheFocuSx;0;451;2
0x5QxflUu1oSsQA4OyHqiK;Vete a la Versh;43;167667;2
52NCHGkTcQvvAQDY6Iy7al;4x3;44;64802;2
1eblCqMA3mIIguIKAVd0Cj;Bastiancortesxv;39;67488;2
0428b0mYjLWfL8hW74a3CI;Eddosaster;29;81339;2
2YMMZXPBFWM9aFUL4fzRTn;Destripando la Historia;55;759299;2
1UbeGZEUB6orMZWhXDKBJq;Staryuuki;1;688;2
5Q5S9waHdyyZEViAkEwr0S;JCBG;30;11183;2
4zc8iuaFO5S0oBJxsofSbR;Jaime;29;4445;2
3HiSZSqHOEC9RkeDbpVMGJ;Nuvia;32;3148;2
18tnRnqNFdLZDeJUDb91gw;Roberto Cein;24;3125;2
7IQKn1xlyJJ6hHTP2nrq0K;Monte Carlo;26;27585;2
0D59XKX7L0hK51MK9fn4H8;Ritorukai;57;209995;2
4a7cw4ZW3Kgz4lM3KJUMzQ;Tehsinapsis;25;20630;2
1EmTPPFUkS9ZTyGF1mVIIz;Paul Ferrer;14;10736;2
7dRxUG1dxSAF3VMR2p7hoW;Animalize21;17;22870;2
28alLwceRIxNti9r9M9sPf;Ruven;48;18368;2
2jNWUl9jXcCc3Rwt0FxEQz;Magus;41;33966;2
4x6RfZKryEo441M8BscIJ0;YoSoyPlex;52;189195;2
6KHS4UhwLrTt4oyDpyDIBd;ArtaOficial;27;56716;2
7FqD7vZX9rr9O2PZS0XXo5;Ibai Llanos;18;5191;2
5Fg0tijG0DLOM7VdAJTMvV;rickyedit;49;55794;2
41JhP6r0MO5sA8wZ246QYF;Josefca Beats;19;4996;2
6uePGWztj6kkhA7GwyKl1a;Exi;11;11207;2
6zVjDCqCHUeTeMWdYgbFmw;Gapcloser;11;2776;2
1yY5CdhCuocj4GvjOEMFJF;Antrax;27;215121;2
3hELdI86ZREM9us4M77M2A;Blonda;4;1855;2
016py69QzREL4xM8r2anwu;agusmor;2;269;2
6CmAKCqtoJ2zA6TW3kHzVf;Shei;2;58;2
02fJf70lwCehgEMfh6gFix;Shei;1;577;2
0TNID9dXrZKOkjfMTdqmUS;Lucia;0;184;2
3ihnywVzkqr6nZ7sb9Z4tr;Nati Ferrero;14;267;2
1f30jRUIByoP31jrmLInD7;K-mila;2;299;2
4QUjjGdZz6sCSOLI247IKZ;UmamiMusicBand;1;246;2
0g9hPb9bkJe1FtFV6V1YRk;Kitana;0;260;2
3xthCLn8AMpafrbGD3RAbI;Nati Tarmezzano;2;212;2
110fKmlvjYiE9odd9LeBiH;Sasha Ferro;13;371;2
0qL1s84O5mXBpirG743MnF;Koda;6;2448;2
48YLgVhNZ9AqfPchtMwEb2;Ohana;4;3632;2
3ycdNHDlAbsOcgoVUTN3ec;CHIARA;24;2532;2
2tsxhfhrjoqKy2okihHP0x;BLANKO;47;28102;2
3bLlkI5v2mmho5n4OqFEUE;NADIRA;41;16365;2
2rtnKY7iQJHIEBnOd66DCO;Alex Ponce;57;188512;2
3oOY07QqOUrLSEJ4AOv9rz;Elio Leiros;48;21293;2
1OvpVKp9dyE1GcZnxUofLI;Claubp;21;1618;2
7pWBnxWDYtfPZExYzU4y2R;Ivan Scaccia;2;77;2
3FBRmXeo3xCgV6TxnLnJsA;My Life;23;5221;2
4vhqcVj9Z97OmzOY9ha2Ho;Enero;23;7153;2
38iPClFfZwGjFdLyo5F0KV;Los Golden Rocket;12;3085;2
6L5TauwhD3SAVMMDdExrjb;Veta;0;362;2
1rGCJdI1tiJS0RRo5OToeM;Jaz;32;3063;2
66zTXQMReYmzijyuktvV27;Valentino;10;462;2
7n3wAgh1j3RRbxYzfZTQDF;Alico;52;3009;2
7o0DsLe5PMee4Sk8pIUnTn;Santa;4;1537;2
3WSePpVeFAwNAI4vQc19rG;El Retutu;43;20493;2
1KDd0gF0WMZeFeHV2JRj1L;Wilfran Castillo;34;16647;2
64CJy4LTJjFj7lcDxTECn2;FABRO;38;14345;2
0xMIPUFXXHogq9R3yms2tC;Manumi;17;1003;2
1vTChhKXYjQ4464EGfV2xe;Gallo Peña;14;1685;2
3Tralte9fDtBGOq8ULPaXn;LemonChamp;33;29031;2
31kgZWvoPhxDcTKgVbgi3J;Koino Yokan;52;127283;2
09QoQi6E7GP5AePICzRcZe;Chule;32;41902;2
36GC5ob1mWpu07UpvMAYnl;Cele Arrabal;53;47534;2
4STEdt6oH8RopaxpfWrO5Z;Cruzando El Charco;55;132784;2
1uInxbmDQwElf5G6kD1NSN;Castro;0;13762;2
0JcYFf7co5mNMjXm8vZYZb;Karlu;1;3975;2
7asEQBM8Cn4Xlmm6FalpHN;Joan Minatti;9;8281;2
16j0YnEVNkjTChk25WeaPb;Heightz;11;6360;2
61s141qQQURaCmRGas8NG4;Guadalupe;1;528;2
04vVNmaKhinxxW4eCJIyX7;Valsi;45;20192;2
0xJhZwxGtFJ6n5ZAJbVAEe;Fede Rojas;36;19590;2
7Bl9s8h4F1jcX1aJYHBpfm;Chacho Ramos;44;62620;2
4Uh7T7Pi4r3k6PjqL0DqxM;Herederos Para Vos;45;14626;2
1TndreWtLjfAlywnkm966g;Martín Piña;36;23004;2
2HmIMt98sVFNZYsvHlb96X;Martín Segovia;30;12183;2
63Q8xmyZacJnzmK7NzVgny;La Dupla;32;22877;2
2QoRWNLJ6A9M8f9F0ovGcM;Sonido Caracol;37;22504;2
6bZifUXl3zdFB31wKekqic;Miriam Britos;30;21265;2
3bSypudQFjg4tNIKgoH83Z;Sonido Profesional;32;18590;2
1OicNKNw1iMMSpFm2VIJwv;Nico Conca y Su Banda;29;4163;2
7kqERaGAimGwlTeRWY3ITr;Natanael Segovia;24;4887;2
1i09cLSfZNYlP8yx7XbK6M;Agata Uruguay;27;11141;2
4X6BwKYD52c4HHDyUqetfU;Denis Elias;35;44130;2
3PL0p0lz1H6GhDbLIv4QKY;Los Konsagrados;23;3823;2
5ts3iw277wUG2DUKnqktAD;Monada;50;32768;2
6uJKnn4CV4IIop8mg4kCUy;Luana;41;48793;2
0QyMd7WIMwUD17VyhICJS7;Martin Piña;12;2784;2
1cUriGv0Mrr6Ks5ZReZtKo;VetaVeta;3;441;2
1qpsbt7NiYE9HXcaQbmsha;Cris Mirabal;1;638;2
2khkr5XqC2TxpYi54PI7lo;Cesar BK;42;3029;2
7HW35ytaUKrvvpGoL9wYOz;Max Fernández;14;1128;2
5WjftD9KUSg7NfkPwsjzeo;D-Cumbia;14;306;2
23mC5tLCbMk9zqrR2dFtNE;Mati Gómez;38;11152;2
5ELYwDwhy00ecTXhfsKWci;Lauta;36;2925;2
68glq48CmjixyDfcKMuk8g;Ka-b;37;5186;2
2HeuIrj5ldDUqd8zv79S4y;Martin Lopez;3;50;2
3YXV0Ed1NtUyaR9WJF2JID;Chili Fernandez;47;46732;2
1bISPXHa3VuQMhFVGujclg;Franco Lombardo;8;502;2
4RWJOoYwgF978LOn8Fainp;Yami Safdie;62;154992;2
0sPEX6boGhIE9qWpzpSHET;LUANA;41;25018;2
2MBHhHSyqs8LFJsdmgf9pK;Jean Pi;47;1922;2
6DTSChtNao6SMQy2EyTHyA;Karen Britos;17;14858;2
6WVAHhEnELJ0NI11yZu9j1;Nico Mattioli;47;48663;2
4QPzOa9mWjgUVvy9ObVGo8;Jackita;32;37052;2
7edrtXagYn0nCFOwQp8AS1;Viru Kumbieron;54;70399;2
0y2UIyqXN4KctxsMLgSMhm;Nolberto Al k la;37;29426;2
1Kdqfub5UFyQM8DP9ie1gH;Leo Mattioli y Trinidad;27;29945;2
3vYbW3pjklY1VuPVh7Kw4d;El Supper De Oro;27;13796;2
02lGxcSZaGuHiJryv6vkOY;Sin Miedo;62;40650;2
4ArkxyeBPg8alE9CcBf86X;Super Quinteto;47;66685;2
6xuqRCyuv5XGpNgC74ynim;Koli Arce;43;68058;2
3GjEEA3JmWl9Q2FA8lBh5k;Alejandro Veliz;34;23070;2
3WFhwMCDmVICPFzjYKz5b6;Koli Arce Y Su Quinteto Imperial;44;40763;2
09EcsyJqVbqPZRzwfs1pyc;Jorge Veliz;33;36635;2
4Dmr792ZlPkJJsHbSMJatK;Quinteto Imperial;43;38833;2
5h3jTJwjJdnVdU3nzj0GCp;La San Alberto Band;34;12303;2
47ZBOfNDAxpl9PmnnP0t5U;Marcelo Agüero;44;12245;2
1RESVMC65wheASdEtIfik6;Trinidad;47;7054;2
5LN3tGphckDuG0irNsiAs0;Raul Ramirez;40;5037;2
41t0VtTsJW8JzLYN7e7Uig;Los Cadiz;51;57206;2
5QlBlgZQXTj4adeTRqPywe;Los Bonys;35;23881;2
3OrjkcpKAlJClVOopBZicQ;Siete Lunas;50;83183;2
04P5kEdUJHjng2DzTXhy1C;Enrique Maza y La Verdadera;31;14554;2
5U4f1gmVVLf0uhhcg0mJA9;Jorge Véliz y Los Santiagueños de Oro;33;27619;2
0vgn3z8TJUy4eS0ti81Xas;Dany Hoyos;31;14479;2
34ncxwjKmuXtfWo8wh91sL;La Sonora Master;45;82613;2
4Ezay1XmEhMN8OwuPR3Iq4;Jorge Daniel y Los Libras;29;12650;2
3VQ35PnyCi0bUcfF9P2sxs;Tiziano El Bombón de la Cumbia;27;2908;2
3t9iUHXTw9NmuEvmtUWEl2;Santiago Cañete;35;11902;2
3mrlxgWaEt5MNjAoAq6IRy;Damian Perez;36;11433;2
3evfdj7iQXvQVtX8l9rBMQ;Cumbia a Fondo;33;38404;2
7MiCCsU0JNhT6Q0vPlvt5o;Lautaro Monzon;25;5180;2
3vlE4er6k5ngHKWhEQa04u;Cristian JS;43;4446;2
7foMqwYgA5NBa1y46oK1cq;Gaspar Gigena;34;920;2
4HV6BIPvbEwBgQT3y7yGOM;Sele Vera y Pampas de Bariloche;46;103518;2
77pCqwW8HaKBjkTHe395eo;Fili Wey;41;102972;2
4R11rkYLgkDNQLNmYMFsxV;Fuerte Apache;32;46877;2
1M5NNqHSorzAlTly86pPkr;ESTEBAN;27;31585;2
5DzKRZ5iPkrWEtsDGTPpDN;Chuki 2g;24;3413;2
778s7JrnFl5ICM49oimpj4;Kenzy;28;4159;2
3H6WA8IgVnCh9jGbcddPIC;Despre;23;7264;2
34FMM4y7zoLT83hS2JVXrq;M96;17;6603;2
3BaNymWUlGvGOXKRJmySoG;El Osito Wito;37;16866;2
0HIHbf9GW5m1z5BMV7yy0j;Gantel23;17;4863;2
0WhAfHGmEi2lPelrfzXFh5;Alan Torres;21;3337;2
5M5yM2s8dqrvy4y0AJ10Z4;Emus DJ;47;112308;2
7o7vaVn1xmW5mNQL3BaL0F;Duko;41;18508;2
5hhUOAwrpOg88sbcSiiXWv;Lukessj;43;14028;2
0sNvI8p4fuICGGH0pOCxUT;Eich;34;5709;2
0shHIQr8VamXbzM66kwGQo;TATOOL;64;3253;2
24SXOMNAe3TX2WAODUOIqp;PedroSSJ;13;2036;2
0wpeDItjD9NshrMSwk6plk;Punga;43;1257;2
26TC05Yq727xEWV77nRinH;ill quentin;42;27463;2
6ugrj0FCDIKINVrQP9sPJz;FERMIN;43;3884;2
0YWTSwecJ4cKrEQjrh46la;Evar;49;4608;2
1J4u0Na7NMQnJkyqWKyWTJ;Sync;15;771;2
43wS6WwA6uExrmdyXLIFni;ASAN'S SECRETS;13;1738;2
06r0jaCemLt9ybexigfHcY;Conti;16;2917;2
641cyeD2pYSiN1ibwnWFV0;GoldTade;16;2140;2
6pCBRiHhyUMQBqs0WUSxEL;Frozouda;30;8039;2
4WksZwKLv0WltX37kvkSHJ;POYØ;4;627;2
39qCa5bMKqFhW9S1V4sCWy;Jeebz;2;401;2
60n2WytJgR3JHkeqJxZQrm;Foking;45;2066;2
4TDr2te1ZvxbEchksH77Dp;Akim 88;45;9065;2
2tcDPnxTxSdiF2bVciaVLn;Pixi;0;79;2
2TUXDsXCXDnpVEZ3lvyVWF;Cumbia Trampa;24;8538;2
6uJE0vxnT7UNCgBHOCZ7WV;Osx Mob;29;99097;2
1p9IEVolgFCEjlFwEGTjPG;El Doctor;37;20966;2
5d2uyas8OO8WrMzDyCLJ7y;DukIA;14;2187;2
0B9wPB6XyIwCXZ3OUkJfCE;DICC;39;23862;2
21PpJbt4mAcfWxsv6Ka88d;Javha;15;593;2
4ZYHm7WjiSdS8qPBC1Zked;Kugar;24;10472;2
54R5Nho8yxea4cevZloOE1;RENZO;11;2896;2
1HPJQk3RATpRhuHPzRxx7V;Elio;33;13759;2
417ZD7de71arr4uRiyPAi3;Rhino;25;6299;2
7sO3FPEMwlXgWb2QqubP7x;Scxlvry;24;2627;2
2bqyNDhVFDuK4wZUrZh6xy;Nissa;39;30997;2
2gZ16E7yFv3Hj1va4y9hDe;Ante ciento veinte;26;35698;2
326diDmb5N6dRV8FUCROuT;G Sony;42;43953;2
1relyDsZ39v8wnCAETwwF2;Jere Profeta;22;2753;2
6DGfzsM8doRBRyvYmgibkd;KYOTTO;47;84424;2
3YztuWLKKlCrO4pgU7RP7I;Uve Sad;34;34332;2
2PCb69QCbQJvBJF9tuWcNo;Fosse;28;2106;2
7oUcjEyYHB5YeJwMInDTO8;Res3t;17;3720;2
2zCQFd804DNH07QAI3xa25;El Pepo;44;198201;2
6SV6TCY7KVVWmAhnX5WnS3;Brian Lanzelotta;30;56533;2
7rtCjmJ5EIcfL9l1bt59hU;El Empuje;34;135647;2
5Fkc9gWSpppkCsbxpQLkMM;Altos Cumbieros;43;140806;2
2WXllWJylpBWxIAHHcTEQ0;La Base;50;283255;2
6TY0JuXMcvhCLtHYBJ4iXH;El Tecla;37;109312;2
4fILEHnYOJmHI2Z1VhuWLZ;La Banda De Lechuga;52;188993;2
6iguTP9hsi3rAsmKJIPnrK;El Original;0;48237;2
14rsSkmuSkij7q3SNsZSHQ;Repiola;50;209101;2
2QYXGsGUckDsGG7p7kojnU;El Original;24;22823;2
1nfSzeihND1mzlXT78LFGl;Los Chicos de la Vía;40;83421;2
0kER6HwNAQQBCrJcJvVeug;Verónica Ávila;17;3379;2
3ZsohZm3TsffH1MmUNrK8G;El Stylo;32;69027;2
4O1lKl5yU8I0laT5XnVZjB;Santamarta;38;59685;2
0UJS5iHvNEAOl6Ty291PKb;Cyntya Pereyra;7;2782;2
7B3kLf1ZWaepQ3ts6Adlkp;Walter Encina;42;21738;2
4pPaTS0Is7K9pHjgp5Pdgs;Los Del Maranaho;42;64663;2
